created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2013-09-29T00:16:00,29862794,436878,-,Nay,113830,D000617,2/17/62,1033929,Suzan,female,Female,412505,DelBene,https://www.govtrack.us/congress/members/suzan_delbene/412505,K.,Rep. Suzan DelBene [D-WA1],,,N00030693,126272,"DelBene, Suzan (Rep.) [D-WA1]",RepDelBene,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862884,436878,-,Nay,113830,P000604,12/17/58,65639,Donald,male,Male,412506,Payne,https://www.govtrack.us/congress/members/donald_payne/412506,M.,Rep. Donald Payne [D-NJ10],Jr.,,N00034639,90668,"Payne, Donald (Rep.) [D-NJ10]",RepDonaldPayne,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862557,436877,+,Yea,113830,C001095,5/13/77,63928,Tom,male,Male,412508,Cotton,https://www.govtrack.us/congress/members/tom_cotton/412508,,Rep. Tom Cotton [R-AR4],,,N00033363,135651,"Cotton, Tom (Rep.) [R-AR4]",RepTomCotton,RepTomCotton,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862915,436878,-,Nay,113830,S001191,7/12/76,68489,Kyrsten,female,Female,412509,Sinema,https://www.govtrack.us/congress/members/kyrsten_sinema/412509,,Rep. Kyrsten Sinema [D-AZ9],,,N00033983,28338,"Sinema, Kyrsten (Rep.) [D-AZ9]",RepSinema,repsinema,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862629,436877,+,Yea,113830,L000578,7/2/60,68493,Doug,male,Male,412510,LaMalfa,https://www.govtrack.us/congress/members/doug_lamalfa/412510,,Rep. Doug LaMalfa [R-CA1],,,N00033987,29713,"LaMalfa, Doug (Rep.) [R-CA1]",RepLaMalfa,RepLaMalfa,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862831,436878,-,Nay,113830,H001068,2/18/64,622431,Jared,male,Male,412511,Huffman,https://www.govtrack.us/congress/members/jared_huffman/412511,,Rep. Jared Huffman [D-CA2],,,N00033030,59849,"Huffman, Jared (Rep.) [D-CA2]",RepHuffman,rephuffman,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862755,436878,-,Nay,113830,B001287,3/2/65,1033636,Ami,male,Male,412512,Bera,https://www.govtrack.us/congress/members/ami_bera/412512,,Rep. Ami Bera [D-CA7],,,N00030717,120030,"Bera, Ami (Rep.) [D-CA7]",repbera,repamibera,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862556,436877,+,Yea,113830,C001094,3/3/43,68278,Paul,male,Male,412513,Cook,https://www.govtrack.us/congress/members/paul_cook/412513,,Rep. Paul Cook [R-CA8],,,N00034224,58121,"Cook, Paul (Rep.) [R-CA8]",RepPaulCook,RepPaulCook,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862920,436878,-,Nay,113830,S001193,11/16/80,79729,Eric,male,Male,412514,Swalwell,https://www.govtrack.us/congress/members/eric_swalwell/412514,,Rep. Eric Swalwell [D-CA15],,,N00033508,129529,"Swalwell, Eric (Rep.) [D-CA15]",repswalwell,ericswalwell,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862728,436877,+,Yea,113830,V000129,4/14/77,623702,David,male,Male,412515,Valadao,https://www.govtrack.us/congress/members/david_valadao/412515,G.,Rep. David Valadao [R-CA21],,,N00033367,120200,"Valadao, David (Rep.) [R-CA21]",RepDavidValadao,congressmanvaladao,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862763,436878,-,Nay,113830,B001285,8/28/52,79783,Julia,female,Female,412516,Brownley,https://www.govtrack.us/congress/members/julia_brownley/412516,,Rep. Julia Brownley [D-CA26],,,N00034254,59904,"Brownley, Julia (Rep.) [D-CA26]",JuliaBrownley26,RepJuliaBrownley,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862768,436878,-,Nay,113830,C001097,3/31/63,63934,Tony,male,Male,412517,CÃ¡rdenas,https://www.govtrack.us/congress/members/tony_cardenas/412517,,Rep. Tony CÃ¡rdenas [D-CA29],,,N00033373,9754,"CÃ¡rdenas, Tony (Rep.) [D-CA29]",repcardenas,repcardenas,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862877,436878,-,Nay,113830,N000187,9/6/41,69136,Gloria,female,Female,412518,Negrete McLeod,https://www.govtrack.us/congress/members/gloria_negrete_mcleod/412518,,Rep. Gloria Negrete McLeod [D-CA35],,,N00033509,16492,"Negrete McLeod, Gloria (Rep.) [D-CA35]",RepMcLeod,NegreteMcLeod,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862898,436878,-,Nay,113830,R000599,8/25/72,79727,Raul,male,Male,412519,Ruiz,https://www.govtrack.us/congress/members/raul_ruiz/412519,,Rep. Raul Ruiz [D-CA36],,,N00033510,136407,"Ruiz, Raul (Rep.) [D-CA36]",CongressmanRuiz,repraulruiz,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862921,436878,-,Nay,113830,T000472,12/10/60,2737,Mark,male,Male,412520,Takano,https://www.govtrack.us/congress/members/mark_takano/412520,,Rep. Mark Takano [D-CA41],,,N00006701,22337,"Takano, Mark (Rep.) [D-CA41]",RepMarkTakano,RepMarkTakano,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862855,436878,-,Nay,113830,L000579,3/8/41,93815,Alan,male,Male,412521,Lowenthal,https://www.govtrack.us/congress/members/alan_lowenthal/412521,S.,Rep. Alan Lowenthal [D-CA47],,,N00033274,16469,"Lowenthal, Alan (Rep.) [D-CA47]",RepLowenthal,RepLowenthal,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862929,436878,-,Nay,113830,V000130,3/7/61,8297,Juan,male,Male,412522,Vargas,https://www.govtrack.us/congress/members/juan_vargas/412522,,Rep. Juan Vargas [D-CA51],,,N00007021,29100,"Vargas, Juan (Rep.) [D-CA51]",RepJuanVargas,RepJuanVargas,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862886,436878,-,Nay,113830,P000608,6/17/58,79661,Scott,male,Male,412523,Peters,https://www.govtrack.us/congress/members/scott_peters/412523,H.,Rep. Scott Peters [D-CA52],,,N00033591,70351,"Peters, Scott (Rep.) [D-CA52]",RepScottPeters,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862805,436878,-,Nay,113830,E000293,8/25/59,1020906,Elizabeth,female,Female,412524,Esty,https://www.govtrack.us/congress/members/elizabeth_esty/412524,H.,Rep. Elizabeth Esty [D-CT5],,,N00033217,72826,"Esty, Elizabeth (Rep.) [D-CT5]",RepEsty,RepEsty,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862745,436877,+,Yea,113830,Y000065,4/13/55,63943,Ted,male,Male,412525,Yoho,https://www.govtrack.us/congress/members/ted_yoho/412525,S.,Rep. Ted Yoho [R-FL3],,,N00033220,137622,"Yoho, Ted (Rep.) [R-FL3]",RepTedYoho,RepTedYoho,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862566,436877,+,Yea,113830,D000621,9/14/78,79744,Ron,male,Male,412526,DeSantis,https://www.govtrack.us/congress/members/ron_desantis/412526,,Rep. Ron DeSantis [R-FL6],,,N00034746,137630,"DeSantis, Ron (Rep.) [R-FL6]",RepDeSantis,RepRonDeSantis,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862873,436878,-,Nay,113830,M001191,3/30/83,95348,Patrick,male,Male,412527,Murphy,https://www.govtrack.us/congress/members/patrick_murphy/412527,,Rep. Patrick Murphy [D-FL18],,,N00033091,137652,"Murphy, Patrick (Rep.) [D-FL18]",RepMurphyFL,RepPatrickMurphyFL,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862679,436877,+,Yea,113830,R000596,4/20/76,79974,Trey,male,Male,412528,Radel,https://www.govtrack.us/congress/members/trey_radel/412528,,Rep. Trey Radel [R-FL19],,,N00034017,137658,"Radel, Trey (Rep.) [R-FL19]",treyradel,RepTreyRadel,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862809,436878,-,Nay,113830,F000462,5/16/48,623714,Lois,female,Female,412529,Frankel,https://www.govtrack.us/congress/members/lois_frankel/412529,,Rep. Lois Frankel [D-FL22],,,N00002893,8102,"Frankel, Lois (Rep.) [D-FL22]",RepLoisFrankel,reploisfrankel,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862814,436878,-,Nay,113830,G000573,10/19/63,623086,Joe,male,Male,412530,Garcia,https://www.govtrack.us/congress/members/joe_garcia/412530,,Rep. Joe Garcia [D-FL26],,,N00029908,124355,"Garcia, Joe (Rep.) [D-FL26]",,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862553,436877,+,Yea,113830,C001093,8/16/66,79719,Doug,male,Male,412531,Collins,https://www.govtrack.us/congress/members/doug_collins/412531,,Rep. Doug Collins [R-GA9],,,N00033518,67851,"Collins, Doug (Rep.) [R-GA9]",RepDougCollins,repdougcollins,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862811,436878,-,Nay,113830,G000571,4/12/81,1025291,Tulsi,female,Female,412532,Gabbard,https://www.govtrack.us/congress/members/tulsi_gabbard/412532,,Rep. Tulsi Gabbard [D-HI2],,,N00033281,129306,"Gabbard, Tulsi (Rep.) [D-HI2]",tulsipress,,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
2013-09-29T00:16:00,29862799,436878,-,Nay,113830,D000622,3/12/68,94484,Tammy,female,Female,412533,Duckworth,https://www.govtrack.us/congress/members/tammy_duckworth/412533,,Rep. Tammy Duckworth [D-IL8],,,N00027860,57442,"Duckworth, Tammy (Rep.) [D-IL8]",repduckworth,repduckworth,unknown,Unknown Category,house,House,113,2013-09-29T00:16:00,113830,https://www.govtrack.us/congress/votes/113-2013/h498,FALSE,498,"On concurring in the Senate amendment with amendment # 2: H.J.Res. 59: Continuing Appropriations Resolution, 2014",,,329930,2-Jan,Passed,2013,house,house.gov,192,8,231,On concurring in the Senate amendment with amendment # 2,member,Member of Congress
